YEAR,category,aktor,film,type
1993,DOCUMENTARY (Short Subject),"Thomas C. Goodwin and Gerardine Wurzburg, Producers","""Educating Peter""",Winner
1993,DOCUMENTARY (Short Subject),"Geoffrey O'Connor, Producer","""At the Edge of Conquest: The Journey of Chief Wai-Wai""",nominees
1993,DOCUMENTARY (Short Subject),"Wendy L. Weinberg, Producer","""Beyond Imagining: Margaret Anderson and the 'Little Review'""",nominees
1993,DOCUMENTARY (Short Subject),"Richard Elson and Sally Bochner, Producers","""The Colours of My Father: A Portrait of Sam Borenstein""",nominees
1993,DOCUMENTARY (Short Subject),"Dorothy Fadiman, Producer","""When Abortion Was Illegal: Untold Stories""",nominees
1993,FILM EDITING,Joel Cox,"""Unforgiven""",Winner
1993,FILM EDITING,Frank J. Urioste,"""Basic Instinct""",nominees
1993,FILM EDITING,Kant Pan,"""The Crying Game""",nominees
1993,FILM EDITING,Robert Leighton,"""A Few Good Men""",nominees
1993,FILM EDITING,Geraldine Peroni,"""The Player""",nominees
1993,FOREIGN LANGUAGE FILM,France,"""Indochine""",Winner
1993,FOREIGN LANGUAGE FILM,Russia,"""Close to Eden""",nominees
1993,FOREIGN LANGUAGE FILM,Belgium,"""Daens""",nominees
1993,FOREIGN LANGUAGE FILM,Uruguay,"""A Place in the World""",nominees
1993,FOREIGN LANGUAGE FILM,Germany,"""Schtonk!""",nominees
1993,MAKEUP,"Greg Cannom, Michèle Burke, Matthew W. Mungle","""Bram Stoker's Dracula""",Winner
1993,MAKEUP,"Ve Neill, Ronnie Specter, Stan Winston","""Batman Returns""",nominees
1993,MAKEUP,"Ve Neill, Greg Cannom, John Blake","""Hoffa""",nominees
1993,MUSIC (Original Score),Alan Menken,"""Aladdin""",Winner
1993,MUSIC (Original Score),Jerry Goldsmith,"""Basic Instinct""",nominees
1993,MUSIC (Original Score),John Barry,"""Chaplin""",nominees
1993,MUSIC (Original Score),Richard Robbins,"""Howards End""",nominees
1993,MUSIC (Original Score),Mark Isham,"""A River Runs through It""",nominees
1993,MUSIC (Original Song),Music by Alan Menken; Lyric by Tim Rice,"""Aladdin""",Winner
1993,MUSIC (Original Song),Music by Robert Kraft; Lyric by Arne Glimcher,"""The Mambo Kings""",nominees
1993,MUSIC (Original Song),Music by Alan Menken; Lyric by Howard Ashman,"""Aladdin""",nominees
1993,MUSIC (Original Song),Music by David Foster; Lyric by Linda Thompson,"""The Bodyguard""",nominees
1993,MUSIC (Original Song),Music by Jud Friedman; Lyric by Allan Rich,"""The Bodyguard""",nominees
1993,BEST PICTURE,"Clint Eastwood, Producer","""Unforgiven""",Winner
1993,BEST PICTURE,"Stephen Woolley, Producer","""The Crying Game""",nominees
1993,BEST PICTURE,"David Brown, Rob Reiner and Andrew Scheinman, Producers","""A Few Good Men""",nominees
1993,BEST PICTURE,"Ismail Merchant, Producer","""Howards End""",nominees
1993,BEST PICTURE,"Martin Brest, Producer","""Scent of a Woman""",nominees
1993,SHORT FILM (Animated),Joan C. Gratz,"""Mona Lisa Descending a Staircase""",Winner
1993,SHORT FILM (Animated),Peter Lord,"""Adam""",nominees
1993,SHORT FILM (Animated),Michaela Pavlátová,"""Reci, Reci, Reci... (Words, Words, Words)""",nominees
1993,SHORT FILM (Animated),Paul Berry,"""The Sandman""",nominees
1993,SHORT FILM (Animated),Barry J.C. Purves,"""Screen Play""",nominees
1993,SHORT FILM (Live Action),Sam Karmann,"""Omnibus""",Winner
1993,SHORT FILM (Live Action),"Jonathan Darby, Jana Sue Memel","""Contact""",nominees
1993,SHORT FILM (Live Action),Matt Palmieri,"""Cruise Control""",nominees
1993,SHORT FILM (Live Action),Christian M. Taylor,"""The Lady in Waiting""",nominees
1993,SHORT FILM (Live Action),"Kenneth Branagh, David Parfitt","""Swan Song""",nominees
1993,SOUND,"Chris Jenkins, Doug Hemphill, Mark Smith, Simon Kaye","""The Last of the Mohicans""",Winner
1993,SOUND,"Terry Porter, Mel Metcalfe, David J. Hudson, Doc Kane","""Aladdin""",nominees
1993,SOUND,"Kevin O'Connell, Rick Kline, Bob Eber","""A Few Good Men""",nominees
1993,SOUND,"Don Mitchell, Frank A. Montaño, Rick Hart, Scott Smith","""Under Siege""",nominees
1993,SOUND,"Les Fresholtz, Vern Poore, Dick Alexander, Rob Young","""Unforgiven""",nominees
1993,SOUND EFFECTS EDITING,"Tom C. McCarthy, David E. Stone","""Bram Stoker's Dracula""",Winner
1993,SOUND EFFECTS EDITING,Mark Mangini,"""Aladdin""",nominees
1993,SOUND EFFECTS EDITING,"John Leveque, Bruce Stambler","""Under Siege""",nominees
1993,VISUAL EFFECTS,"Ken Ralston, Doug Chiang, Doug Smythe, Tom Woodruff, Jr.","""Death Becomes Her""",Winner
1993,VISUAL EFFECTS,"Richard Edlund, Alec Gillis, Tom Woodruff, Jr., George Gibbs","""Alien 3""",nominees
1993,VISUAL EFFECTS,"Michael Fink, Craig Barron, John Bruno, Dennis Skotak","""Batman Returns""",nominees
1993,WRITING (Screenplay Based on Material Previously Produced or Published),Ruth Prawer Jhabvala,"""Howards End""",Winner
1993,WRITING (Screenplay Based on Material Previously Produced or Published),Peter Barnes,"""Enchanted April""",nominees
1993,WRITING (Screenplay Based on Material Previously Produced or Published),Michael Tolkin,"""The Player""",nominees
1993,WRITING (Screenplay Based on Material Previously Produced or Published),Richard Friedenberg,"""A River Runs through It""",nominees
1993,WRITING (Screenplay Based on Material Previously Produced or Published),Bo Goldman,"""Scent of a Woman""",nominees
1993,WRITING (Screenplay Written Directly for the Screen),Neil Jordan,"""The Crying Game""",Winner
1993,WRITING (Screenplay Written Directly for the Screen),Woody Allen,"""Husbands and Wives""",nominees
1993,WRITING (Screenplay Written Directly for the Screen),"George Miller, Nick Enright","""Lorenzo's Oil""",nominees
1993,WRITING (Screenplay Written Directly for the Screen),John Sayles,"""Passion Fish""",nominees
1993,WRITING (Screenplay Written Directly for the Screen),David Webb Peoples,"""Unforgiven""",nominees
1993,JEAN HERSHOLT HUMANITARIAN AWARD,Audrey Hepburn,,Winner
1993,JEAN HERSHOLT HUMANITARIAN AWARD,Elizabeth Taylor,,Winner
1993,HONORARY AWARD,Federico Fellini in recognition of his place as one of the screen's master storytellers.,,Winner
1992,ACTOR IN A LEADING ROLE,Anthony Hopkins,"""The Silence of the Lambs""",Winner
1992,ACTOR IN A LEADING ROLE,Warren Beatty,"""Bugsy""",nominees
1992,ACTOR IN A LEADING ROLE,Robert De Niro,"""Cape Fear""",nominees
1992,ACTOR IN A LEADING ROLE,Nick Nolte,"""The Prince of Tides""",nominees
1992,ACTOR IN A LEADING ROLE,Robin Williams,"""The Fisher King""",nominees
1992,ACTOR IN A SUPPORTING ROLE,Jack Palance,"""City Slickers""",Winner
1992,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,"""JFK""",nominees
1992,ACTOR IN A SUPPORTING ROLE,Harvey Keitel,"""Bugsy""",nominees
1992,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,"""Bugsy""",nominees
1992,ACTOR IN A SUPPORTING ROLE,Michael Lerner,"""Barton Fink""",nominees
1992,ACTRESS IN A LEADING ROLE,Jodie Foster,"""The Silence of the Lambs""",Winner
1992,ACTRESS IN A LEADING ROLE,Geena Davis,"""Thelma & Louise""",nominees
1992,ACTRESS IN A LEADING ROLE,Laura Dern,"""Rambling Rose""",nominees
1992,ACTRESS IN A LEADING ROLE,Bette Midler,"""For the Boys""",nominees
1992,ACTRESS IN A LEADING ROLE,Susan Sarandon,"""Thelma & Louise""",nominees
1992,ACTRESS IN A SUPPORTING ROLE,Mercedes Ruehl,"""The Fisher King""",Winner
1992,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,"""Rambling Rose""",nominees
1992,ACTRESS IN A SUPPORTING ROLE,Juliette Lewis,"""Cape Fear""",nominees
1992,ACTRESS IN A SUPPORTING ROLE,Kate Nelligan,"""The Prince of Tides""",nominees
1992,ACTRESS IN A SUPPORTING ROLE,Jessica Tandy,"""Fried Green Tomatoes""",nominees
1992,ART DIRECTION,Art Direction:  Dennis Gassner;  Set Decoration:  Nancy Haigh,"""Bugsy""",Winner
1992,ART DIRECTION,Art Direction:  Dennis Gassner;  Set Decoration:  Nancy Haigh,"""Barton Fink""",nominees
1992,ART DIRECTION,Art Direction:  Mel Bourne;  Set Decoration:  Cindy Carr,"""The Fisher King""",nominees
1992,ART DIRECTION,Art Direction:  Norman Garwood;  Set Decoration:  Garrett Lewis,"""Hook""",nominees
1992,ART DIRECTION,Art Direction:  Paul Sylbert;  Set Decoration:  Caryl Heller,"""The Prince of Tides""",nominees
1992,CINEMATOGRAPHY,Robert Richardson,"""JFK""",Winner
1992,CINEMATOGRAPHY,Allen Daviau,"""Bugsy""",nominees
1992,CINEMATOGRAPHY,Stephen Goldblatt,"""The Prince of Tides""",nominees
1992,CINEMATOGRAPHY,Adam Greenberg,"""Terminator 2: Judgment Day""",nominees
1992,CINEMATOGRAPHY,Adrian Biddle,"""Thelma & Louise""",nominees
1992,COSTUME DESIGN,Albert Wolsky,"""Bugsy""",Winner
1992,COSTUME DESIGN,Ruth Myers,"""The Addams Family""",nominees
1992,COSTUME DESIGN,Richard Hornung,"""Barton Fink""",nominees
1992,COSTUME DESIGN,Anthony Powell,"""Hook""",nominees
1992,COSTUME DESIGN,Corinne Jorry,"""Madame Bovary""",nominees
1992,DIRECTING,Jonathan Demme,"""The Silence of the Lambs""",Winner
1992,DIRECTING,John Singleton,"""Boyz N the Hood""",nominees
1992,DIRECTING,Barry Levinson,"""Bugsy""",nominees
1992,DIRECTING,Oliver Stone,"""JFK""",nominees
1992,DIRECTING,Ridley Scott,"""Thelma & Louise""",nominees
1992,DOCUMENTARY (Feature),"Allie Light and Irving Saraf, Producers","""In the Shadow of the Stars""",Winner
1992,DOCUMENTARY (Feature),"Vince DiPersio and William Guttentag, Producers","""Death on the Job""",nominees
1992,DOCUMENTARY (Feature),"Alan Raymond and Susan Raymond, Producers","""Doing Time: Life inside the Big House""",nominees
1992,DOCUMENTARY (Feature),"Hava Kohav Beller, Producer","""The Restless Conscience""",nominees
1992,DOCUMENTARY (Feature),"Lawrence Hott and Diane Garey, Producers","""Wild by Law""",nominees
1992,DOCUMENTARY (Short Subject),"Debra Chasnoff, Producer","""Deadly Deception: General Electric, Nuclear Weapons and Our Environment""",Winner
1992,DOCUMENTARY (Short Subject),"Eric Valli and Alain Majani, Producers","""Birdnesters of Thailand (aka 'Shadow Hunters')""",nominees
1992,DOCUMENTARY (Short Subject),"Immy Humes, Producer","""A Little Vicious""",nominees
1992,DOCUMENTARY (Short Subject),"David McGowan, Producer","""The Mark of the Maker""",nominees
1992,DOCUMENTARY (Short Subject),"Bill Couturié and Bernard Edelman, Producers","""Memorial: Letters from American Soldiers""",nominees
1992,FILM EDITING,"Joe Hutshing, Pietro Scalia","""JFK""",Winner
1992,FILM EDITING,Gerry Hambling,"""The Commitments""",nominees
1992,FILM EDITING,Craig McKay,"""The Silence of the Lambs""",nominees
1992,FILM EDITING,"Conrad Buff, Mark Goldblatt, Richard A. Harris","""Terminator 2: Judgment Day""",nominees
1992,FILM EDITING,Thom Noble,"""Thelma & Louise""",nominees
1992,FOREIGN LANGUAGE FILM,Italy,"""Mediterraneo""",Winner
1992,FOREIGN LANGUAGE FILM,Iceland,"""Children of Nature""",nominees
1992,FOREIGN LANGUAGE FILM,Czechoslovakia,"""The Elementary School""",nominees
1992,FOREIGN LANGUAGE FILM,Sweden,"""The Ox""",nominees
1992,FOREIGN LANGUAGE FILM,Hong Kong,"""Raise the Red Lantern""",nominees
1992,MAKEUP,"Stan Winston, Jeff Dawn","""Terminator 2: Judgment Day""",Winner
1992,MAKEUP,"Christina Smith, Monty Westmore, Greg Cannom","""Hook""",nominees
1992,MAKEUP,"Michael Mills, Edward French, Richard Snell","""Star Trek VI The Undiscovered Country""",nominees
1992,MUSIC (Original Score),Alan Menken,"""Beauty and the Beast""",Winner
1992,MUSIC (Original Score),Ennio Morricone,"""Bugsy""",nominees
1992,MUSIC (Original Score),George Fenton,"""The Fisher King""",nominees
1992,MUSIC (Original Score),John Williams,"""JFK""",nominees
1992,MUSIC (Original Score),James Newton Howard,"""The Prince of Tides""",nominees
1992,MUSIC (Original Song),Music by Alan Menken; Lyric by Howard Ashman,"""Beauty and the Beast""",Winner
1992,MUSIC (Original Song),Music by John Williams; Lyric by Leslie Bricusse,"""Hook""",nominees
1992,MUSIC (Original Song),Music by Alan Menken; Lyric by Howard Ashman,"""Beauty and the Beast""",nominees
1992,MUSIC (Original Song),Music by Alan Menken; Lyric by Howard Ashman,"""Beauty and the Beast""",nominees
1992,MUSIC (Original Song),Music by Michael Kamen; Lyric by Bryan Adams and Robert John Lange,"""Robin Hood: Prince of Thieves""",nominees
1992,BEST PICTURE,"Edward Saxon, Kenneth Utt and Ron Bozman, Producers","""The Silence of the Lambs""",Winner
1992,BEST PICTURE,"Don Hahn, Producer","""Beauty and the Beast""",nominees
1992,BEST PICTURE,"Mark Johnson, Barry Levinson and Warren Beatty, Producers","""Bugsy""",nominees
1992,BEST PICTURE,"A. Kitman Ho and Oliver Stone, Producers","""JFK""",nominees
1992,BEST PICTURE,"Barbra Streisand and Andrew Karsch, Producers","""The Prince of Tides""",nominees
1992,SHORT FILM (Animated),Daniel Greaves,"""Manipulation""",Winner
1992,SHORT FILM (Animated),Christopher Hinton,"""Blackfly""",nominees
1992,SHORT FILM (Animated),Wendy Tilby,"""Strings""",nominees
1992,SHORT FILM (Live Action),"Seth Winston, Rob Fried","""Session Man""",Winner
1992,SHORT FILM (Live Action),"Stephen Kessler, Thomas R. Conroy","""Birch Street Gym""",nominees
1992,SHORT FILM (Live Action),David M. Massey,"""Last Breeze of Summer""",nominees
1992,SOUND,"Tom Johnson, Gary Rydstrom, Gary Summers, Lee Orloff","""Terminator 2: Judgment Day""",Winner
1992,SOUND,"Gary Summers, Randy Thom, Gary Rydstrom, Glenn Williams","""Backdraft""",nominees
1992,SOUND,"Terry Porter, Mel Metcalfe, David J. Hudson, Doc Kane","""Beauty and the Beast""",nominees
1992,SOUND,"Michael Minkler, Gregg Landaker, Tod A. Maitland","""JFK""",nominees
1992,SOUND,"Tom Fleischman, Christopher Newman","""The Silence of the Lambs""",nominees
1992,SOUND EFFECTS EDITING,"Gary Rydstrom, Gloria S. Borders","""Terminator 2: Judgment Day""",Winner
1992,SOUND EFFECTS EDITING,"Gary Rydstrom, Richard Hymns","""Backdraft""",nominees
1992,SOUND EFFECTS EDITING,"George Watters II, F. Hudson Miller","""Star Trek VI The Undiscovered Country""",nominees
1992,VISUAL EFFECTS,"Dennis Muren, Stan Winston, Gene Warren, Jr., Robert Skotak","""Terminator 2: Judgment Day""",Winner
1992,VISUAL EFFECTS,"Mikael Salomon, Allen Hall, Clay Pinney, Scott Farrar","""Backdraft""",nominees
1992,VISUAL EFFECTS,"Eric Brevig, Harley Jessup, Mark Sullivan, Michael Lantieri","""Hook""",nominees
1992,WRITING (Screenplay Based on Material Previously Produced or Published),Ted Tally,"""The Silence of the Lambs""",Winner
1992,WRITING (Screenplay Based on Material Previously Produced or Published),Agnieszka Holland,"""Europa Europa""",nominees
1992,WRITING (Screenplay Based on Material Previously Produced or Published),"Fannie Flagg, Carol Sobieski","""Fried Green Tomatoes""",nominees
1992,WRITING (Screenplay Based on Material Previously Produced or Published),"Oliver Stone, Zachary Sklar","""JFK""",nominees
1992,WRITING (Screenplay Based on Material Previously Produced or Published),"Pat Conroy, Becky Johnston","""The Prince of Tides""",nominees
1992,WRITING (Screenplay Written Directly for the Screen),Callie Khouri,"""Thelma & Louise""",Winner
1992,WRITING (Screenplay Written Directly for the Screen),John Singleton,"""Boyz N the Hood""",nominees
1992,WRITING (Screenplay Written Directly for the Screen),James Toback,"""Bugsy""",nominees
1992,WRITING (Screenplay Written Directly for the Screen),Richard LaGravenese,"""The Fisher King""",nominees
1992,WRITING (Screenplay Written Directly for the Screen),"Lawrence Kasdan, Meg Kasdan","""Grand Canyon""",nominees
1992,HONORARY AWARD,Satyajit Ray,,Winner
1992,IRVING G. THALBERG MEMORIAL AWARD,George Lucas,,Winner
1991,ACTOR IN A LEADING ROLE,Jeremy Irons,"""Reversal of Fortune""",Winner
1991,ACTOR IN A LEADING ROLE,Kevin Costner,"""Dances With Wolves""",nominees
1991,ACTOR IN A LEADING ROLE,Robert De Niro,"""Awakenings""",nominees
1991,ACTOR IN A LEADING ROLE,Gerard Depardieu,"""Cyrano de Bergerac""",nominees
1991,ACTOR IN A LEADING ROLE,Richard Harris,"""The Field""",nominees
1991,ACTOR IN A SUPPORTING ROLE,Joe Pesci,"""Good Fellas""",Winner
1991,ACTOR IN A SUPPORTING ROLE,Bruce Davison,"""Longtime Companion""",nominees
1991,ACTOR IN A SUPPORTING ROLE,Andy Garcia,"""The Godfather, Part III""",nominees
1991,ACTOR IN A SUPPORTING ROLE,Graham Greene,"""Dances With Wolves""",nominees
1991,ACTOR IN A SUPPORTING ROLE,Al Pacino,"""Dick Tracy""",nominees
1991,ACTRESS IN A LEADING ROLE,Kathy Bates,"""Misery""",Winner
1991,ACTRESS IN A LEADING ROLE,Anjelica Huston,"""The Grifters""",nominees
1991,ACTRESS IN A LEADING ROLE,Julia Roberts,"""Pretty Woman""",nominees
1991,ACTRESS IN A LEADING ROLE,Meryl Streep,"""Postcards from the Edge""",nominees
1991,ACTRESS IN A LEADING ROLE,Joanne Woodward,"""Mr. & Mrs. Bridge""",nominees
1991,ACTRESS IN A SUPPORTING ROLE,Whoopi Goldberg,"""Ghost""",Winner
1991,ACTRESS IN A SUPPORTING ROLE,Annette Bening,"""The Grifters""",nominees
1991,ACTRESS IN A SUPPORTING ROLE,Lorraine Bracco,"""Good Fellas""",nominees
1991,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,"""Wild at Heart""",nominees
1991,ACTRESS IN A SUPPORTING ROLE,Mary McDonnell,"""Dances With Wolves""",nominees
1991,ART DIRECTION,Art Direction:  Richard Sylbert;  Set Decoration:  Rick Simpson,"""Dick Tracy""",Winner
1991,ART DIRECTION,Art Direction:  Ezio Frigerio;  Set Decoration:  Jacques Rouxel,"""Cyrano de Bergerac""",nominees
1991,ART DIRECTION,Art Direction:  Jeffrey Beecroft;  Set Decoration:  Lisa Dean,"""Dances With Wolves""",nominees
1991,ART DIRECTION,Art Direction:  Dean Tavoularis;  Set Decoration:  Gary Fettis,"""The Godfather, Part III""",nominees
1991,ART DIRECTION,Art Direction:  Dante Ferretti;  Set Decoration:  Francesca Lo Schiavo,"""Hamlet""",nominees
1991,CINEMATOGRAPHY,Dean Semler,"""Dances With Wolves""",Winner
1991,CINEMATOGRAPHY,Allen Daviau,"""Avalon""",nominees
1991,CINEMATOGRAPHY,Vittorio Storaro,"""Dick Tracy""",nominees
1991,CINEMATOGRAPHY,Gordon Willis,"""The Godfather, Part III""",nominees
1991,CINEMATOGRAPHY,Philippe Rousselot,"""Henry & June""",nominees
1991,COSTUME DESIGN,Franca Squarciapino,"""Cyrano de Bergerac""",Winner
1991,COSTUME DESIGN,Gloria Gresham,"""Avalon""",nominees
1991,COSTUME DESIGN,Elsa Zamparelli,"""Dances With Wolves""",nominees
1991,COSTUME DESIGN,Milena Canonero,"""Dick Tracy""",nominees
1991,COSTUME DESIGN,Maurizio Millenotti,"""Hamlet""",nominees
1991,DIRECTING,Kevin Costner,"""Dances With Wolves""",Winner
1991,DIRECTING,Francis Ford Coppola,"""The Godfather, Part III""",nominees
1991,DIRECTING,Martin Scorsese,"""Good Fellas""",nominees
1991,DIRECTING,Stephen Frears,"""The Grifters""",nominees
1991,DIRECTING,Barbet Schroeder,"""Reversal of Fortune""",nominees
1991,DOCUMENTARY (Feature),"Barbara Kopple and Arthur Cohn, Producers","""American Dream""",Winner
1991,DOCUMENTARY (Feature),"Mark Kitchell, Producer","""Berkeley in the Sixties""",nominees
1991,DOCUMENTARY (Feature),"Mark Mori and Susan Robinson, Producers","""Building Bombs""",nominees
1991,DOCUMENTARY (Feature),"Judith Montell, Producer","""Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade""",nominees
1991,DOCUMENTARY (Feature),"Robert Hillmann and Eugene Corr, Producers","""Waldo Salt: A Screenwriter's Journey""",nominees
1991,DOCUMENTARY (Short Subject),"Steven Okazaki, Producer","""Days of Waiting""",Winner
1991,DOCUMENTARY (Short Subject),"Kit Thomas, Producer","""Burning Down Tomorrow""",nominees
1991,DOCUMENTARY (Short Subject),"Karen Goodman and Kirk Simon, Producers","""Chimps: So Like Us""",nominees
1991,DOCUMENTARY (Short Subject),"Derek Bromhall, Producer","""Journey into Life: The World of the Unborn""",nominees
